,id,model,grid_num,reward,best_reward
2435,23,delay,26,2,2
2436,23,delay,27,-1,-1
2437,23,delay,28,2,2
2438,23,delay,29,0,0
2439,23,delay,30,0,0
2440,23,delay,31,0,0
2441,23,delay,32,0,0
2442,24,delay,0,-1,-1
2443,24,delay,1,0,1
2444,24,delay,2,0,0
2445,24,delay,3,1,1
2446,24,delay,4,2,2
2447,24,delay,5,2,2
2448,24,delay,6,-1,-1
2449,24,delay,7,-2,-2
2450,24,delay,8,2,2
2451,24,delay,9,0,0
2452,24,delay,10,-1,-1
2453,24,delay,11,2,2
2454,24,delay,12,-1,-1
2455,24,delay,13,1,1
2456,24,delay,14,-1,-1
2457,24,delay,15,1,1
2458,24,delay,16,2,2
2459,24,delay,17,1,1
2460,24,delay,18,-1,-1
2461,24,delay,19,1,1
2462,24,delay,20,1,1
2463,24,delay,21,0,0
2464,24,delay,22,0,0
2465,24,delay,23,1,1
2466,24,delay,24,0,0
2467,24,delay,25,0,0
2468,24,delay,26,2,2
2469,24,delay,27,-1,-1
2470,24,delay,28,2,2
2471,24,delay,29,0,0
2472,24,delay,30,0,0
2473,24,delay,31,0,0
2474,24,delay,32,0,0
2475,25,delay,0,-1,-1
2476,25,delay,1,0,1
2477,25,delay,2,0,0
2478,25,delay,3,1,1
2479,25,delay,4,2,2
2480,25,delay,5,2,2
2481,25,delay,6,-1,-1
2482,25,delay,7,-2,-2
2483,25,delay,8,2,2
2484,25,delay,9,0,0
2485,25,delay,10,-1,-1
2486,25,delay,11,2,2
2487,25,delay,12,-1,-1
2488,25,delay,13,1,1
2489,25,delay,14,-1,-1
2490,25,delay,15,1,1
2491,25,delay,16,2,2
2492,25,delay,17,1,1
2493,25,delay,18,-1,-1
2494,25,delay,19,1,1
2495,25,delay,20,1,1
2496,25,delay,21,0,0
2497,25,delay,22,0,0
2498,25,delay,23,1,1
2499,25,delay,24,0,0
2500,25,delay,25,0,0
2501,25,delay,26,2,2
2502,25,delay,27,-1,-1
2503,25,delay,28,2,2
2504,25,delay,29,0,0
2505,25,delay,30,0,0
2506,25,delay,31,0,0
2507,25,delay,32,0,0
2508,26,delay,0,-1,-1
2509,26,delay,1,0,1
2510,26,delay,2,0,0
2511,26,delay,3,1,1
2512,26,delay,4,2,2
2513,26,delay,5,2,2
2514,26,delay,6,-1,-1
2515,26,delay,7,-2,-2
2516,26,delay,8,2,2
2517,26,delay,9,0,0
2518,26,delay,10,-1,-1
2519,26,delay,11,2,2
2520,26,delay,12,-2,-1
2521,26,delay,13,1,1
2522,26,delay,14,-1,-1
2523,26,delay,15,1,1
2524,26,delay,16,2,2
2525,26,delay,17,1,1
2526,26,delay,18,-1,-1
2527,26,delay,19,1,1
2528,26,delay,20,1,1
2529,26,delay,21,0,0
2530,26,delay,22,0,0
2531,26,delay,23,1,1
2532,26,delay,24,0,0
2533,26,delay,25,0,0
2534,26,delay,26,2,2
2535,26,delay,27,-1,-1
2536,26,delay,28,2,2
2537,26,delay,29,0,0
2538,26,delay,30,0,0
2539,26,delay,31,0,0
2540,26,delay,32,0,0
2541,27,delay,0,-1,-1
2542,27,delay,1,0,1
2543,27,delay,2,0,0
2544,27,delay,3,1,1
2545,27,delay,4,2,2
2546,27,delay,5,2,2
2547,27,delay,6,-1,-1
2548,27,delay,7,-2,-2
2549,27,delay,8,2,2
2550,27,delay,9,0,0
2551,27,delay,10,-1,-1
2552,27,delay,11,2,2
2553,27,delay,12,-2,-1
2554,27,delay,13,1,1
2555,27,delay,14,-1,-1
2556,27,delay,15,1,1
2557,27,delay,16,2,2
2558,27,delay,17,1,1
2559,27,delay,18,-1,-1
2560,27,delay,19,1,1
2561,27,delay,20,1,1
2562,27,delay,21,0,0
2563,27,delay,22,0,0
2564,27,delay,23,1,1
2565,27,delay,24,0,0
2566,27,delay,25,-1,0
2567,27,delay,26,2,2
2568,27,delay,27,-1,-1
2569,27,delay,28,2,2
2570,27,delay,29,0,0
2571,27,delay,30,0,0
2572,27,delay,31,0,0
2573,27,delay,32,0,0
2574,28,delay,0,-1,-1
2575,28,delay,1,0,1
2576,28,delay,2,0,0
2577,28,delay,3,1,1
2578,28,delay,4,2,2
2579,28,delay,5,2,2
2580,28,delay,6,-1,-1
2581,28,delay,7,-2,-2
2582,28,delay,8,2,2
2583,28,delay,9,0,0
2584,28,delay,10,-1,-1
2585,28,delay,11,2,2
2586,28,delay,12,-2,-1
2587,28,delay,13,1,1
2588,28,delay,14,-1,-1
2589,28,delay,15,1,1
2590,28,delay,16,2,2
2591,28,delay,17,1,1
2592,28,delay,18,-1,-1
2593,28,delay,19,1,1
2594,28,delay,20,1,1
2595,28,delay,21,0,0
2596,28,delay,22,0,0
2597,28,delay,23,1,1
2598,28,delay,24,0,0
2599,28,delay,25,-1,0
2600,28,delay,26,2,2
2601,28,delay,27,-1,-1
2602,28,delay,28,2,2
2603,28,delay,29,0,0
2604,28,delay,30,0,0
2605,28,delay,31,0,0
2606,28,delay,32,0,0
2607,29,delay,0,-1,-1
2608,29,delay,1,0,1
2609,29,delay,2,0,0
2610,29,delay,3,1,1
2611,29,delay,4,2,2
2612,29,delay,5,2,2
2613,29,delay,6,-1,-1
2614,29,delay,7,-2,-2
2615,29,delay,8,2,2
2616,29,delay,9,0,0
2617,29,delay,10,-1,-1
2618,29,delay,11,2,2
2619,29,delay,12,-1,-1
2620,29,delay,13,1,1
2621,29,delay,14,-1,-1
2622,29,delay,15,1,1
2623,29,delay,16,2,2
2624,29,delay,17,1,1
2625,29,delay,18,-1,-1
2626,29,delay,19,1,1
2627,29,delay,20,1,1
2628,29,delay,21,0,0
2629,29,delay,22,0,0
2630,29,delay,23,1,1
2631,29,delay,24,0,0
2632,29,delay,25,0,0
2633,29,delay,26,2,2
2634,29,delay,27,-1,-1
2635,29,delay,28,2,2
2636,29,delay,29,0,0
2637,29,delay,30,0,0
2638,29,delay,31,0,0
2639,29,delay,32,0,0
2640,30,delay,0,-1,-1
2641,30,delay,1,1,1
2642,30,delay,2,0,0
2643,30,delay,3,1,1
2644,30,delay,4,2,2
2645,30,delay,5,2,2
2646,30,delay,6,-1,-1
2647,30,delay,7,-2,-2
2648,30,delay,8,2,2
2649,30,delay,9,0,0
2650,30,delay,10,-1,-1
2651,30,delay,11,2,2
2652,30,delay,12,-2,-1
2653,30,delay,13,1,1
2654,30,delay,14,-1,-1
2655,30,delay,15,1,1
2656,30,delay,16,2,2
2657,30,delay,17,1,1
2658,30,delay,18,-1,-1
2659,30,delay,19,1,1
2660,30,delay,20,1,1
2661,30,delay,21,0,0
2662,30,delay,22,0,0
2663,30,delay,23,1,1
2664,30,delay,24,-2,0
2665,30,delay,25,-1,0
2666,30,delay,26,2,2
2667,30,delay,27,-1,-1
2668,30,delay,28,2,2
2669,30,delay,29,0,0
2670,30,delay,30,0,0
2671,30,delay,31,0,0
2672,30,delay,32,0,0
2673,31,delay,0,-1,-1
2674,31,delay,1,0,1
2675,31,delay,2,0,0
2676,31,delay,3,-2,1
2677,31,delay,4,2,2
2678,31,delay,5,2,2
2679,31,delay,6,-1,-1
2680,31,delay,7,-2,-2
2681,31,delay,8,2,2
2682,31,delay,9,0,0
2683,31,delay,10,-1,-1
2684,31,delay,11,2,2
2685,31,delay,12,-1,-1
2686,31,delay,13,1,1
2687,31,delay,14,-1,-1
2688,31,delay,15,1,1
2689,31,delay,16,2,2
2690,31,delay,17,1,1
2691,31,delay,18,-1,-1
2692,31,delay,19,1,1
2693,31,delay,20,1,1
2694,31,delay,21,0,0
2695,31,delay,22,0,0
2696,31,delay,23,1,1
2697,31,delay,24,0,0
2698,31,delay,25,-1,0
2699,31,delay,26,2,2
2700,31,delay,27,-1,-1
2701,31,delay,28,2,2
2702,31,delay,29,0,0
2703,31,delay,30,0,0
2704,31,delay,31,0,0
2705,31,delay,32,0,0
2706,32,delay,0,-1,-1
2707,32,delay,1,0,1
2708,32,delay,2,0,0
2709,32,delay,3,1,1
2710,32,delay,4,2,2
2711,32,delay,5,2,2
2712,32,delay,6,-1,-1
2713,32,delay,7,-2,-2
2714,32,delay,8,2,2
2715,32,delay,9,0,0
2716,32,delay,10,-1,-1
2717,32,delay,11,2,2
2718,32,delay,12,-1,-1
2719,32,delay,13,1,1
2720,32,delay,14,-1,-1
2721,32,delay,15,1,1
2722,32,delay,16,2,2
2723,32,delay,17,1,1
2724,32,delay,18,-1,-1
2725,32,delay,19,1,1
2726,32,delay,20,1,1
2727,32,delay,21,0,0
2728,32,delay,22,0,0
2729,32,delay,23,1,1
2730,32,delay,24,0,0
2731,32,delay,25,-1,0
2732,32,delay,26,2,2
2733,32,delay,27,-1,-1
2734,32,delay,28,2,2
2735,32,delay,29,0,0
2736,32,delay,30,0,0
2737,32,delay,31,0,0
2738,32,delay,32,0,0
2739,33,delay,0,-1,-1
2740,33,delay,1,0,1
2741,33,delay,2,0,0
2742,33,delay,3,1,1
2743,33,delay,4,2,2
2744,33,delay,5,2,2
2745,33,delay,6,-1,-1
2746,33,delay,7,-2,-2
2747,33,delay,8,2,2
2748,33,delay,9,0,0
2749,33,delay,10,-1,-1
2750,33,delay,11,2,2
2751,33,delay,12,-2,-1
2752,33,delay,13,1,1
2753,33,delay,14,-1,-1
2754,33,delay,15,1,1
2755,33,delay,16,2,2
2756,33,delay,17,1,1
2757,33,delay,18,-1,-1
2758,33,delay,19,1,1
2759,33,delay,20,1,1
2760,33,delay,21,0,0
2761,33,delay,22,0,0
2762,33,delay,23,1,1
2763,33,delay,24,0,0
2764,33,delay,25,-1,0
2765,33,delay,26,2,2
2766,33,delay,27,-1,-1
2767,33,delay,28,2,2
2768,33,delay,29,0,0
2769,33,delay,30,-2,0
2770,33,delay,31,0,0
2771,33,delay,32,0,0
2772,34,delay,0,-1,-1
2773,34,delay,1,0,1
2774,34,delay,2,0,0
2775,34,delay,3,1,1
2776,34,delay,4,2,2
2777,34,delay,5,2,2
2778,34,delay,6,-1,-1
2779,34,delay,7,-2,-2
2780,34,delay,8,2,2
2781,34,delay,9,0,0
2782,34,delay,10,-1,-1
2783,34,delay,11,2,2
2784,34,delay,12,-2,-1
2785,34,delay,13,1,1
2786,34,delay,14,-1,-1
2787,34,delay,15,1,1
2788,34,delay,16,2,2
2789,34,delay,17,1,1
2790,34,delay,18,-1,-1
2791,34,delay,19,1,1
2792,34,delay,20,1,1
2793,34,delay,21,0,0
2794,34,delay,22,0,0
2795,34,delay,23,1,1
2796,34,delay,24,0,0
2797,34,delay,25,0,0
2798,34,delay,26,2,2
2799,34,delay,27,-1,-1
2800,34,delay,28,2,2
2801,34,delay,29,0,0
2802,34,delay,30,0,0
2803,34,delay,31,0,0
2804,34,delay,32,0,0
2805,35,delay,0,-1,-1
2806,35,delay,1,1,1
2807,35,delay,2,0,0
2808,35,delay,3,1,1
2809,35,delay,4,2,2
2810,35,delay,5,2,2
2811,35,delay,6,-1,-1
2812,35,delay,7,-2,-2
2813,35,delay,8,2,2
2814,35,delay,9,0,0
2815,35,delay,10,-1,-1
2816,35,delay,11,2,2
2817,35,delay,12,-2,-1
2818,35,delay,13,1,1
2819,35,delay,14,-1,-1
2820,35,delay,15,1,1
2821,35,delay,16,2,2
2822,35,delay,17,1,1
2823,35,delay,18,-1,-1
2824,35,delay,19,1,1
2825,35,delay,20,1,1
2826,35,delay,21,0,0
2827,35,delay,22,0,0
2828,35,delay,23,1,1
2829,35,delay,24,0,0
2830,35,delay,25,-1,0
2831,35,delay,26,2,2
2832,35,delay,27,-1,-1
2833,35,delay,28,2,2
2834,35,delay,29,0,0
2835,35,delay,30,0,0
2836,35,delay,31,0,0
2837,35,delay,32,0,0
2838,36,delay,0,-1,-1
2839,36,delay,1,0,1
2840,36,delay,2,0,0
2841,36,delay,3,1,1
2842,36,delay,4,2,2
2843,36,delay,5,2,2
2844,36,delay,6,-1,-1
2845,36,delay,7,-2,-2
2846,36,delay,8,2,2
2847,36,delay,9,0,0
2848,36,delay,10,-1,-1
2849,36,delay,11,2,2
2850,36,delay,12,-2,-1
2851,36,delay,13,1,1
2852,36,delay,14,-1,-1
2853,36,delay,15,1,1
2854,36,delay,16,2,2
2855,36,delay,17,1,1
2856,36,delay,18,-1,-1
2857,36,delay,19,1,1
2858,36,delay,20,1,1
2859,36,delay,21,0,0
2860,36,delay,22,0,0
2861,36,delay,23,1,1
2862,36,delay,24,0,0
2863,36,delay,25,0,0
2864,36,delay,26,2,2
2865,36,delay,27,-1,-1
2866,36,delay,28,2,2
2867,36,delay,29,0,0
2868,36,delay,30,0,0
2869,36,delay,31,0,0
2870,36,delay,32,0,0
2871,37,delay,0,-1,-1
2872,37,delay,1,0,1
2873,37,delay,2,0,0
2874,37,delay,3,1,1
2875,37,delay,4,2,2
2876,37,delay,5,2,2
2877,37,delay,6,-1,-1
2878,37,delay,7,-2,-2
2879,37,delay,8,2,2
2880,37,delay,9,0,0
2881,37,delay,10,-1,-1
2882,37,delay,11,2,2
2883,37,delay,12,-2,-1
2884,37,delay,13,1,1
2885,37,delay,14,-1,-1
2886,37,delay,15,1,1
2887,37,delay,16,2,2
2888,37,delay,17,1,1
2889,37,delay,18,-1,-1
2890,37,delay,19,1,1
2891,37,delay,20,1,1
2892,37,delay,21,0,0
2893,37,delay,22,0,0
2894,37,delay,23,1,1
2895,37,delay,24,0,0
2896,37,delay,25,-1,0
2897,37,delay,26,2,2
2898,37,delay,27,-1,-1
2899,37,delay,28,2,2
2900,37,delay,29,0,0
2901,37,delay,30,0,0
2902,37,delay,31,0,0
2903,37,delay,32,0,0
2904,38,delay,0,-1,-1
2905,38,delay,1,0,1
2906,38,delay,2,0,0
2907,38,delay,3,1,1
2908,38,delay,4,2,2
2909,38,delay,5,2,2
2910,38,delay,6,-1,-1
2911,38,delay,7,-2,-2
2912,38,delay,8,2,2
2913,38,delay,9,0,0
2914,38,delay,10,-1,-1
2915,38,delay,11,2,2
2916,38,delay,12,-2,-1
2917,38,delay,13,1,1
2918,38,delay,14,-1,-1
2919,38,delay,15,1,1
2920,38,delay,16,2,2
2921,38,delay,17,1,1
2922,38,delay,18,-1,-1
2923,38,delay,19,1,1
2924,38,delay,20,1,1
2925,38,delay,21,0,0
2926,38,delay,22,0,0
2927,38,delay,23,1,1
2928,38,delay,24,0,0
2929,38,delay,25,0,0
2930,38,delay,26,2,2
2931,38,delay,27,-1,-1
2932,38,delay,28,2,2
2933,38,delay,29,0,0
2934,38,delay,30,0,0
2935,38,delay,31,0,0
2936,38,delay,32,0,0
2937,39,delay,0,-1,-1
2938,39,delay,1,0,1
2939,39,delay,2,0,0
2940,39,delay,3,1,1
2941,39,delay,4,2,2
2942,39,delay,5,2,2
2943,39,delay,6,-1,-1
2944,39,delay,7,-2,-2
2945,39,delay,8,2,2
2946,39,delay,9,0,0
2947,39,delay,10,-1,-1
2948,39,delay,11,2,2
2949,39,delay,12,-2,-1
2950,39,delay,13,1,1
2951,39,delay,14,-1,-1
2952,39,delay,15,1,1
2953,39,delay,16,2,2
2954,39,delay,17,1,1
2955,39,delay,18,-1,-1
2956,39,delay,19,1,1
2957,39,delay,20,1,1
2958,39,delay,21,0,0
2959,39,delay,22,0,0
2960,39,delay,23,1,1
2961,39,delay,24,0,0
2962,39,delay,25,0,0
2963,39,delay,26,2,2
2964,39,delay,27,-1,-1
2965,39,delay,28,2,2
2966,39,delay,29,0,0
2967,39,delay,30,-2,0
2968,39,delay,31,0,0
2969,39,delay,32,0,0
2970,40,delay,0,-1,-1
2971,40,delay,1,1,1
2972,40,delay,2,0,0
2973,40,delay,3,1,1
2974,40,delay,4,2,2
2975,40,delay,5,2,2
2976,40,delay,6,-1,-1
2977,40,delay,7,-2,-2
2978,40,delay,8,2,2
2979,40,delay,9,0,0
2980,40,delay,10,-1,-1
2981,40,delay,11,2,2
2982,40,delay,12,-2,-1
2983,40,delay,13,1,1
2984,40,delay,14,-1,-1
2985,40,delay,15,1,1
2986,40,delay,16,2,2
2987,40,delay,17,1,1
2988,40,delay,18,-1,-1
2989,40,delay,19,1,1
2990,40,delay,20,1,1
2991,40,delay,21,0,0
2992,40,delay,22,0,0
2993,40,delay,23,1,1
2994,40,delay,24,0,0
2995,40,delay,25,0,0
2996,40,delay,26,2,2
2997,40,delay,27,-1,-1
2998,40,delay,28,2,2
2999,40,delay,29,0,0
3000,40,delay,30,0,0
3001,40,delay,31,0,0
3002,40,delay,32,0,0
3003,41,delay,0,-1,-1
3004,41,delay,1,0,1
3005,41,delay,2,0,0
3006,41,delay,3,1,1
3007,41,delay,4,2,2
3008,41,delay,5,2,2
3009,41,delay,6,-1,-1
3010,41,delay,7,-2,-2
3011,41,delay,8,2,2
3012,41,delay,9,0,0
3013,41,delay,10,-1,-1
3014,41,delay,11,2,2
3015,41,delay,12,-1,-1
3016,41,delay,13,1,1
3017,41,delay,14,-1,-1
3018,41,delay,15,1,1
3019,41,delay,16,2,2
3020,41,delay,17,1,1
3021,41,delay,18,-1,-1
3022,41,delay,19,1,1
3023,41,delay,20,1,1
3024,41,delay,21,0,0
3025,41,delay,22,0,0
3026,41,delay,23,1,1
3027,41,delay,24,0,0
3028,41,delay,25,0,0
3029,41,delay,26,2,2
3030,41,delay,27,-1,-1
3031,41,delay,28,2,2
3032,41,delay,29,0,0
3033,41,delay,30,-2,0
3034,41,delay,31,0,0
3035,41,delay,32,0,0
3036,42,delay,0,-1,-1
3037,42,delay,1,0,1
3038,42,delay,2,0,0
3039,42,delay,3,1,1
3040,42,delay,4,2,2
3041,42,delay,5,2,2
3042,42,delay,6,-1,-1
3043,42,delay,7,-2,-2
3044,42,delay,8,2,2
3045,42,delay,9,0,0
3046,42,delay,10,-1,-1
3047,42,delay,11,2,2
3048,42,delay,12,-1,-1
3049,42,delay,13,1,1
3050,42,delay,14,-1,-1
3051,42,delay,15,1,1
3052,42,delay,16,2,2
3053,42,delay,17,1,1
3054,42,delay,18,-1,-1
3055,42,delay,19,1,1
3056,42,delay,20,1,1
3057,42,delay,21,0,0
3058,42,delay,22,0,0
3059,42,delay,23,1,1
3060,42,delay,24,-2,0
3061,42,delay,25,-1,0
3062,42,delay,26,2,2
3063,42,delay,27,-1,-1
3064,42,delay,28,2,2
3065,42,delay,29,0,0
3066,42,delay,30,0,0
3067,42,delay,31,0,0
3068,42,delay,32,0,0
3069,43,delay,0,-1,-1
3070,43,delay,1,0,1
3071,43,delay,2,0,0
3072,43,delay,3,1,1
3073,43,delay,4,2,2
3074,43,delay,5,2,2
3075,43,delay,6,-1,-1
3076,43,delay,7,-2,-2
3077,43,delay,8,2,2
3078,43,delay,9,0,0
3079,43,delay,10,-1,-1
3080,43,delay,11,2,2
3081,43,delay,12,-2,-1
3082,43,delay,13,1,1
3083,43,delay,14,-1,-1
3084,43,delay,15,1,1
3085,43,delay,16,2,2
3086,43,delay,17,1,1
3087,43,delay,18,-1,-1
3088,43,delay,19,1,1
3089,43,delay,20,1,1
3090,43,delay,21,0,0
3091,43,delay,22,0,0
3092,43,delay,23,1,1
3093,43,delay,24,0,0
3094,43,delay,25,-1,0
3095,43,delay,26,2,2
3096,43,delay,27,-1,-1
3097,43,delay,28,2,2
3098,43,delay,29,0,0
3099,43,delay,30,0,0
3100,43,delay,31,0,0
3101,43,delay,32,0,0
3102,44,delay,0,-1,-1
3103,44,delay,1,0,1
3104,44,delay,2,0,0
3105,44,delay,3,1,1
3106,44,delay,4,2,2
3107,44,delay,5,2,2
3108,44,delay,6,-1,-1
3109,44,delay,7,-2,-2
3110,44,delay,8,2,2
3111,44,delay,9,0,0
3112,44,delay,10,-1,-1
3113,44,delay,11,2,2
3114,44,delay,12,-1,-1
3115,44,delay,13,1,1
3116,44,delay,14,-1,-1
3117,44,delay,15,1,1
3118,44,delay,16,2,2
3119,44,delay,17,1,1
3120,44,delay,18,-1,-1
3121,44,delay,19,1,1
3122,44,delay,20,1,1
3123,44,delay,21,0,0
3124,44,delay,22,0,0
3125,44,delay,23,1,1
3126,44,delay,24,0,0
3127,44,delay,25,0,0
3128,44,delay,26,2,2
3129,44,delay,27,-1,-1
3130,44,delay,28,2,2
3131,44,delay,29,0,0
3132,44,delay,30,0,0
3133,44,delay,31,0,0
3134,44,delay,32,0,0
3135,45,delay,0,-1,-1
3136,45,delay,1,0,1
3137,45,delay,2,0,0
3138,45,delay,3,1,1
3139,45,delay,4,2,2
3140,45,delay,5,2,2
3141,45,delay,6,-1,-1
3142,45,delay,7,-2,-2
3143,45,delay,8,2,2
3144,45,delay,9,0,0
3145,45,delay,10,-1,-1
3146,45,delay,11,2,2
3147,45,delay,12,-2,-1
3148,45,delay,13,1,1
3149,45,delay,14,-1,-1
3150,45,delay,15,1,1
3151,45,delay,16,2,2
3152,45,delay,17,1,1
3153,45,delay,18,-1,-1
3154,45,delay,19,1,1
3155,45,delay,20,1,1
3156,45,delay,21,0,0
3157,45,delay,22,0,0
3158,45,delay,23,1,1
3159,45,delay,24,0,0
3160,45,delay,25,0,0
3161,45,delay,26,2,2
3162,45,delay,27,-1,-1
3163,45,delay,28,2,2
3164,45,delay,29,0,0
3165,45,delay,30,0,0
3166,45,delay,31,0,0
3167,45,delay,32,0,0
3168,46,delay,0,-1,-1
3169,46,delay,1,0,1
3170,46,delay,2,0,0
3171,46,delay,3,1,1
3172,46,delay,4,2,2
3173,46,delay,5,2,2
3174,46,delay,6,-1,-1
3175,46,delay,7,-2,-2
3176,46,delay,8,2,2
3177,46,delay,9,0,0
3178,46,delay,10,-1,-1
3179,46,delay,11,2,2
3180,46,delay,12,-2,-1
3181,46,delay,13,1,1
3182,46,delay,14,-1,-1
3183,46,delay,15,1,1
3184,46,delay,16,2,2
3185,46,delay,17,1,1
3186,46,delay,18,-1,-1
3187,46,delay,19,1,1
3188,46,delay,20,1,1
3189,46,delay,21,0,0
3190,46,delay,22,0,0
3191,46,delay,23,1,1
3192,46,delay,24,0,0
3193,46,delay,25,0,0
3194,46,delay,26,2,2
3195,46,delay,27,-1,-1
3196,46,delay,28,2,2
3197,46,delay,29,0,0
3198,46,delay,30,0,0
3199,46,delay,31,0,0
3200,46,delay,32,0,0
3201,47,delay,0,-1,-1
3202,47,delay,1,0,1
3203,47,delay,2,0,0
3204,47,delay,3,-2,1
3205,47,delay,4,2,2
3206,47,delay,5,2,2
3207,47,delay,6,-1,-1
3208,47,delay,7,-2,-2
3209,47,delay,8,2,2
3210,47,delay,9,0,0
3211,47,delay,10,-1,-1
3212,47,delay,11,2,2
3213,47,delay,12,-2,-1
3214,47,delay,13,1,1
3215,47,delay,14,-1,-1
3216,47,delay,15,1,1
3217,47,delay,16,2,2
3218,47,delay,17,1,1
3219,47,delay,18,-1,-1
3220,47,delay,19,1,1
3221,47,delay,20,1,1
3222,47,delay,21,0,0
3223,47,delay,22,0,0
3224,47,delay,23,1,1
3225,47,delay,24,0,0
3226,47,delay,25,0,0
3227,47,delay,26,2,2
3228,47,delay,27,-1,-1
3229,47,delay,28,2,2
3230,47,delay,29,0,0
3231,47,delay,30,0,0
3232,47,delay,31,0,0
3233,47,delay,32,0,0
3234,48,delay,0,-1,-1
3235,48,delay,1,0,1
3236,48,delay,2,0,0
3237,48,delay,3,1,1
3238,48,delay,4,2,2
3239,48,delay,5,2,2
3240,48,delay,6,-1,-1
3241,48,delay,7,-2,-2
3242,48,delay,8,2,2
3243,48,delay,9,0,0
3244,48,delay,10,-1,-1
3245,48,delay,11,2,2
3246,48,delay,12,-1,-1
3247,48,delay,13,1,1
3248,48,delay,14,-1,-1
3249,48,delay,15,1,1
3250,48,delay,16,2,2
3251,48,delay,17,1,1
3252,48,delay,18,-1,-1
3253,48,delay,19,1,1
3254,48,delay,20,1,1
3255,48,delay,21,0,0
3256,48,delay,22,0,0
3257,48,delay,23,1,1
3258,48,delay,24,0,0
3259,48,delay,25,-1,0
3260,48,delay,26,2,2
3261,48,delay,27,-1,-1
3262,48,delay,28,2,2
3263,48,delay,29,0,0
3264,48,delay,30,0,0
3265,48,delay,31,0,0
3266,48,delay,32,0,0
3267,49,delay,0,-1,-1
3268,49,delay,1,0,1
3269,49,delay,2,0,0
3270,49,delay,3,1,1
3271,49,delay,4,2,2
3272,49,delay,5,2,2
3273,49,delay,6,-1,-1
3274,49,delay,7,-2,-2
3275,49,delay,8,2,2
3276,49,delay,9,0,0
3277,49,delay,10,-1,-1
3278,49,delay,11,2,2
3279,49,delay,12,-1,-1
3280,49,delay,13,1,1
3281,49,delay,14,-1,-1
3282,49,delay,15,1,1
3283,49,delay,16,2,2
3284,49,delay,17,1,1
3285,49,delay,18,-1,-1
3286,49,delay,19,1,1
3287,49,delay,20,1,1
3288,49,delay,21,0,0
3289,49,delay,22,0,0
3290,49,delay,23,1,1
3291,49,delay,24,0,0
3292,49,delay,25,-1,0
3293,49,delay,26,2,2
3294,49,delay,27,-1,-1
3295,49,delay,28,2,2
3296,49,delay,29,0,0
3297,49,delay,30,0,0
3298,49,delay,31,0,0
3299,49,delay,32,0,0
